iata_code,icao_code,airport_name,city,country_code,country_name,latitude,longitude,timezone,location_type
"OLE","KOLE","CATTARAUGUS COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"TIF","OETF","TAIF AIRPORT",,"SA","SAUDI ARABIA",,,"01","AIRPORT"
"IAS","LRIA","IASI AIRPORT",,"RO","ROMANIA",,,"01","AIRPORT"
"ZHK",,"GSTAAD RAILWAY STN.",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"JAB","YJAB","JABIRU AIRPORT",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"PNW",,"AMMAN MINERAL NUSA TENGGARA",,"ID","INDONESIA",,,"02","AIRPORT"
"DOX","YDRA","DONGARA AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"LGC","KLGC","CALLAWAY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"HVG","ENHV","VALAN",,"NO","NORWAY",,,"01","AIRPORT"
"QJD","YJIN","OFF-LINE POINT JINDABYNE",,"AU","AUSTRALIA",,,"02","OFF-LINE PORT"
"REN","UWOO","TSENTRALNY",,"RU","RUSSIAN FEDERATION",,,"04","AIRPORT"
"TYC",,"TAIYUAN YAOCHENG",,"CN","CHINA",,,"01","AIRPORT"
"SRO",,"SANTANA RAMOS AIRPORT",,"CO","COLOMBIA",,,"01","AIRPORT"
"GRT",,"GUJRAT AIRPORT",,"PK","PAKISTAN",,,"01","AIRPORT"
"DYR","UHMA","UGOLNY",,"RU","RUSSIAN FEDERATION",,,"11","AIRPORT"
"SXT","WMAN","SUNGAI TIANG",,"MY","MALAYSIA",,,"01","AIRPORT"
"KTN","PAKT","KETCHIKAN INTL.",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"BBA","SCBA","BALMACEDA AIRPORT",,"CL","CHILE",,,"03","AIRPORT"
"ZNG",,"NANNING RAILWAY STN.",,"CN","CHINA",,,"01","RAILWAY STATION"
"TSR","LRTR","TRAIAN VUIA",,"RO","ROMANIA",,,"01","AIRPORT"
"LMX","SKZI","LOPEZ DE MICAY",,"CO","COLOMBIA",,,"01","AIRPORT"
"EKT","ESSU","ESKILSTUNA AIRPORT",,"SE","SWEDEN",,,"01","AIRPORT"
"XPS",,"OFF-LINE POINT PROVINS",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"ZVW",,"OFF-LINE POINT DUTCH RAIL ZONE 12",,"NL","NETHERLANDS",,,"01","OFF-LINE PORT"
"MQC","LFVM","MIQUELON AIRPORT",,"PM","SAINT PIERRE AND MIQUELON",,,"01","AIRPORT"
"GBI","VOGB","KALABURAGI",,"IN","INDIA",,,"01","AIRPORT"
"CTZ","KCTZ","SAMPSON COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"YCY","CYCY","CLYDE RIVER AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"QRH",,"ROTTERDAM CENTRAAL RAILWAY STN",,"NL","NETHERLANDS",,,"01","RAILWAY STATION"
"CEL",,"CANELA AIRPORT",,"BR","BRAZIL",,,"01","AIRPORT"
"ARV","KARV","LAKELAND",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"ENV","KENV","WENDOVER AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"YSG","CYLK","LUTSELKE AIRPORT",,"CA","CANADA",,,"05","AIRPORT"
"XWV",,"VARBERG RAILWAY STN.",,"SE","SWEDEN",,,"01","RAILWAY STATION"
"CUE","SECU","MARISCAL LAMAR INTL",,"EC","ECUADOR",,,"01","AIRPORT"
"HAB","KHAB","MARION CO. RANKIN FITE",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"BXN","LTBV","IMSIK",,"TR","TÜRKIYE",,,"01","AIRPORT"
"EZS","LTCA","ELAZIG AIRPORT",,"TR","TÜRKIYE",,,"01","AIRPORT"
"ZFD","CZFD","FOND-DU-LAC AIRPORT",,"CA","CANADA",,,"4A","AIRPORT"
"ZAV","LPAV","OFF-LINE POINT AVEIRO",,"PT","PORTUGAL",,,"01","OFF-LINE PORT"
"CRF","FEFC","CARNOT AIRPORT",,"CF","CENTRAL AFRICAN REPUBLIC",,,"01","AIRPORT"
"APP",,"ASAPA AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"GTG",,"GRANTSBURG MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"XLT",,"OFF-LINE POINT AX-LES-THERMES",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"KSG",,"KISENGAM AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"XDP",,"MONCTON RAILWAY STN.",,"CA","CANADA",,,"02","RAILWAY STATION"
"FRQ",,"FERAMIN AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"WAM","FMMZ","AMBATONDRAZAKA AIRPORT",,"MG","MADAGASCAR",,,"01","AIRPORT"
"ENH","ZHES","XUJIAPING",,"CN","CHINA",,,"01","AIRPORT"
"ZVO",,"OFF-LINE POINT DUTCH RAIL ZONE 04",,"NL","NETHERLANDS",,,"01","OFF-LINE PORT"
"XYD",,"PART-DIEU RAILWAY STN",,"FR","FRANCE",,,"01","RAILWAY STATION"
"BWT","YWYY","WYNYARD",,"AU","AUSTRALIA",,,"2A","AIRPORT"
"CZY","YUNY","CLUNY AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"CKX",,"CHICKEN AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"CTN","YCKN","COOKTOWN AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"NOK",,"NOVA XAVANTINA AIRPORT",,"BR","BRAZIL",,,"02","AIRPORT"
"PAG","RPMP","PAGADIAN AIRPORT",,"PH","PHILIPPINES",,,"01","AIRPORT"
"CQD","OIFS","SHAHRE KORD AIRPORT",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"ZJO",,"SAN JOSE BUS STN.",,"US","UNITED STATES OF AMERICA",,,"04","BUS STATION"
"YVP","CYVP","KUUJJUAQ AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"XPV",,"OFF-LINE POINT PORT-VENDRES",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"PMY","SAVY","EL TEHUELCHE",,"AR","ARGENTINA",,,"01","AIRPORT"
"ZXZ",,"JUMEIRAH BEACH BUS ST",,"AE","UNITED ARAB EMIRATES",,,"01","BUS STATION"
"ZWH",,"WINDHOEK RAILWAY STN.",,"NA","NAMIBIA",,,"01","RAILWAY STATION"
"MWX","RKJB","MUAN INTL.",,"KR","KOREA, REPUBLIC OF",,,"01"
"HPN","KHPN","WESTCHESTER COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"YHZ",,"HALIFAX",,"CA","CANADA",,,"02","METROPOLITAN AREA"
"CBA",,"CORDOBA BUS STN.",,"ES","SPAIN",,,"01","BUS STATION"
"ZYY",,"MARNARDAL RAILWAY STN.",,"NO","NORWAY",,,"01","RAILWAY STATION"
"XZJ",,"OFF-LINE POINT RAIL (GENERIC) 2",,"JP","JAPAN",,,"01","OFF-LINE PORT"
"YUD","CYMU","UMIUJAQ AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"SXD",,"OFF-LINE POINT SOPHIA ANTIPOLIS",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"STG","PAPB","ST GEORGE ISLAND AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"CAZ","YCBA","COBAR AIRPORT",,"AU","AUSTRALIA",,,"02","AIRPORT"
"CZC",,"COPPER CENTER 2",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"BZP",,"BIZANT AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"HRB","ZYHB","TAIPING INTL",,"CN","CHINA",,,"01","AIRPORT"
"YGA",,"YONGCHUANDA'AN GENERAL",,"CN","CHINA",,,"01","AIRPORT"
"NUA",,"GREGORY LAKE SPB",,"LK","SRI LANKA",,,"01","AIRPORT"
"QQE",,"OFF-LINE POINT BRITRAIL RAIL ZONE E",,"GB","UNITED KINGDOM",,,"01","OFF-LINE PORT"
"MDF","KMDF","TAYLOR COUNTY",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"UMA","MUMA","PUNTA DE MAISI AIRPORT",,"CU","CUBA",,,"01","AIRPORT"
"OQN",,"QOQON",,"UZ","UZBEKISTAN",,,"01","AIRPORT"
"CDN","KCDN","WOODWARD FIELD",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"CJZ",,"CAJAZEIRAS AIRPORT",,"BR","BRAZIL",,,"01","AIRPORT"
"TDN","YTHD","THEDA STATION AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"AJR","ESNX","ARVIDSJAUR AIRPORT",,"SE","SWEDEN",,,"01","AIRPORT"
"SQS","MZCF","MATTHEW SPAIN",,"BZ","BELIZE",,,"01","AIRPORT"
"YNT","ZSYT","PENGLAI INTL",,"CN","CHINA",,,"01","AIRPORT"
"ILX",,"ILEG AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"KTQ","EFIT","KITEE AIRPORT",,"FI","FINLAND",,,"01","AIRPORT"
"APC","KAPC","NAPA COUNTY",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"BKM","WBGQ","BAKELALAN AIRPORT",,"MY","MALAYSIA",,,"01","AIRPORT"
"SLQ","PASL","SLEETMUTE AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"YNH","CYNH","HUDSON'S HOPE AIRPORT",,"CA","CANADA",,,"5A","AIRPORT"
"BSG","FGBT","BATA AIRPORT",,"GQ","EQUATORIAL GUINEA",,,"01","AIRPORT"
"WBW","KWBW","WYOMING VALLEY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"ZQZ",,"ZHANGJIAKOU AIRPORT",,"CN","CHINA",,,"01","AIRPORT"
"ZGN",,"ZHONGSHAN FERRY PORT",,"CN","CHINA",,,"01","FERRY PORT"
"NGU","KNGU","NS (CHAMBERS FIELD)",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"FUS",,"FUSHUN RAILWAY STN.",,"CN","CHINA",,,"01","RAILWAY STATION"
"DEH","KDEH","DECORAH MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"LAQ","HLLQ","LABRAQ",,"LY","LIBYA",,,"01","AIRPORT"
"ZVC",,"VILLARRICA BUS STN.",,"CL","CHILE",,,"01","BUS STATION"
"NUR","YNUB","NULLARBOR MOTEL",,"AU","AUSTRALIA",,,"03","AIRPORT"
"MAS","AYMO","MOMOTE",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"AEH","FTTC","ABECHE AIRPORT",,"TD","CHAD",,,"01","AIRPORT"
"RML","VCCC","RATMALANA",,"LK","SRI LANKA",,,"01","AIRPORT"
"LPP","EFLP","LAPPEENRANTA AIRPORT",,"FI","FINLAND",,,"01","AIRPORT"
"KIH","OIBK","KISH ISLAND AIRPORT",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"TSS",,"EAST 34TH ST HELIPORT",,"US","UNITED STATES OF AMERICA",,,"01","HELIPORT"
"PWY","KPNA","RALPH WENZ FIELD",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"GMM",,"GAMBOMA AIRPORT",,"CG","CONGO",,,"01","AIRPORT"
"KZR","LTBZ","ZAFER",,"TR","TÜRKIYE",,,"01","AIRPORT"
"WSE",,"OFF-LINE POINT SANTA CECILIA",,"EC","ECUADOR",,,"01","OFF-LINE PORT"
"ZDM",,"OFF-LINE POINT RAMALLAH",,"PS","PALESTINE",,,"01","OFF-LINE PORT"
"MHC","SCPQ","MOCOPULLI",,"CL","CHILE",,,"01","AIRPORT"
"SII",,"SANIA RAMEL",,"MA","MOROCCO",,,"01","AIRPORT"
"XZK",,"AMHERST RAILWAY STN.",,"CA","CANADA",,,"02","RAILWAY STATION"
"CGY","RPMY","LAGUINDINGAN INTL",,"PH","PHILIPPINES",,,"01","AIRPORT"
"KIS","HKKI","KISUMU AIRPORT",,"KE","KENYA",,,"01","AIRPORT"
"XLN","LFAF","OFF-LINE POINT LAON",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"BTU","WBGB","BINTULU AIRPORT",,"MY","MALAYSIA",,,"01","AIRPORT"
"GWS","KGWS","GLENWOOD SPRINGS MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"NMB","VADN","DAMAN AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"DYM",,"DIAMANTINA LAKES AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"ZCJ",,"OFF-LINE POINT BOTTROP",,"DE","GERMANY",,,"01","OFF-LINE PORT"
"YRG",,"RIGOLET AIRPORT",,"CA","CANADA",,,"02","AIRPORT"
"LGB","KLGB","DAUGHERTY FIELD",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"UPR","AYUR","UPIARA AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"DHL",,"DHALA AIRPORT",,"YE","YEMEN",,,"01","AIRPORT"
"KJB","VOKU","KURNOOL AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"SNF","SVSP","NESTOR ARIAS",,"VE","VENEZUELA",,,"01","AIRPORT"
"MMX","ESMS","MALMO INTL.",,"SE","SWEDEN",,,"01","AIRPORT"
"ZGC",,"ZAGREB BUS STN.",,"HR","CROATIA",,,"01","BUS STATION"
"AUF","LFLA","BRANCHES",,"FR","FRANCE",,,"01","AIRPORT"
"CAL","EGEC","CAMPBELTOWN AIRPORT",,"GB","UNITED KINGDOM",,,"01","AIRPORT"
"QOU",,"OFF-LINE POINT OUED RHIOU",,"DZ","ALGERIA",,,"01","OFF-LINE PORT"
"IOT",,"ILLORSUIT HELIPORT",,"GL","GREENLAND",,,"01","HELIPORT"
"ZBA",,"BASEL BAD RAILWAY STN",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"XXO",,"LEKSAND RAILWAY STN.",,"SE","SWEDEN",,,"01","RAILWAY STATION"
"GKT","KGKT","GATLINBURG",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"SBG","WITN","MAIMUN SALEH",,"ID","INDONESIA",,,"01","AIRPORT"
"ZQU",,"WOLFSBURG RAIL STATION",,"DE","GERMANY",,,"01","RAILWAY STATION"
"PJB",,"PAYSON AIRPORT",,"US","UNITED STATES OF AMERICA",,,"3A","AIRPORT"
"CMJ","RCCM","QIMEI AIRPORT",,"TW","CHINESE TAIPEI",,,"01","AIRPORT"
"TNF","LFPN","TOUSSUS-LE-NOBLE AIRPORT",,"FR","FRANCE",,,"01","AIRPORT"
"KRB","YKMB","KARUMBA AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"EVO",,"ESTEPONA BUS STN.",,"ES","SPAIN",,,"01","BUS STATION"
"XHP",,"GARE DE L'EST RAIL STN",,"FR","FRANCE",,,"01","RAILWAY STATION"
"BDX",,"BROADUS AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"ROT","NZRO","ROTORUA INTL.",,"NZ","NEW ZEALAND",,,"01","AIRPORT"
"RIB","SLRI","RIBERALTA AIRPORT",,"BO","BOLIVIA",,,"01","AIRPORT"
"CNP","BGCO","NEERLERIT INAAT AIRPORT",,"GL","GREENLAND",,,"03","AIRPORT"
"ZHB",,"ENGELBERG RAILWAY STN.",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"RMO","LUKK","CHISINAU INTL.",,"MD","MOLDOVA, REPUBLIC OF",,,"01"
"BHB","KBHB","HANCOCK COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"JMU","ZYJM","DONGJIAO",,"CN","CHINA",,,"01","AIRPORT"
"RAO","SBRP","LEITE LOPES",,"BR","BRAZIL",,,"01","AIRPORT"
"DXB","OMDB","DUBAI INTL.",,"AE","UNITED ARAB EMIRATES",,,"01","AIRPORT"
"BOO","ENBO","BODO AIRPORT",,"NO","NORWAY",,,"01","AIRPORT"
"KDB","YKBL","KAMBALDA AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"QSL",,"OFF-LINE POINT SURU-LERE",,"NG","NIGERIA",,,"01","OFF-LINE PORT"
"DPG","KDPG","MICHAEL AAF",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"LBO","FZVI","LUSAMBO AIRPORT",,"CD","CONGO DEMOCRATIC REPUBLIC OF",,,"02","AIRPORT"
"BCX",,"BELORETSK AIRPORT",,"RU","RUSSIAN FEDERATION",,,"04","AIRPORT"
"BRY","KBRY","SAMUELS FIELD",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"AIP","VIAX","ADAMPUR AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"OKG",,"OKOYO AIRPORT",,"CG","CONGO",,,"01","AIRPORT"
"OUS",,"BENEDITO PIMENTEL",,"BR","BRAZIL",,,"01","AIRPORT"
"MLW","GLMR","SPRIGGS PAYNE",,"LR","LIBERIA",,,"01","AIRPORT"
"KNK",,"KOKHANOK AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"IDY","LFEY","ILE D'YEU AIRPORT",,"FR","FRANCE",,,"01","AIRPORT"
"SRD","SLRA","SAN RAMON AIRPORT",,"BO","BOLIVIA",,,"01","AIRPORT"
"YAS","NFSW","YASAWA ISLAND AIRPORT",,"FJ","FIJI",,,"01","AIRPORT"
"HOM","PAHO","HOMER AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"LDS","ZYYC","LINDU",,"CN","CHINA",,,"01","AIRPORT"
"QUZ",,"OFF-LINE POINT PUERTO DE LA LUZ",,"ES","SPAIN",,,"02","OFF-LINE PORT"
"ERT",,"ERDENET AIRPORT",,"MN","MONGOLIA",,,"01","AIRPORT"
"ALX","KALX","THOMAS C RUSSELL FIELD",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"WSZ","NZWS","WESTPORT AIRPORT",,"NZ","NEW ZEALAND",,,"01","AIRPORT"
"SRF",,"SAN RAFAEL AIRPORT",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"QHZ",,"OFF-LINE POINT HOOFDDORP",,"NL","NETHERLANDS",,,"01","OFF-LINE PORT"
"IAR","UUDL","TUNOSHNA",,"RU","RUSSIAN FEDERATION",,,"02","AIRPORT"
"SGT","KSGT","STUTTGART MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"TRU","SPRU","C.MARTINEZ DE PINILLOS",,"PE","PERU",,,"01","AIRPORT"
"USI","SYMB","MABARUMA AIRPORT",,"GY","GUYANA",,,"01","AIRPORT"
"XTC",,"OFF-LINE POINT ST-CLAUDE",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"HIS","YHYN","HAYMAN ISLAND HELIPORT",,"AU","AUSTRALIA",,,"2B","HELIPORT"
"TBY","FBTS","TSHABONG AIRPORT",,"BW","BOTSWANA",,,"01","AIRPORT"
"MCS","SARM","MONTE CASEROS AIRPORT",,"AR","ARGENTINA",,,"01","AIRPORT"
"XWE",,"WELLINGBOROUGH RAILWAY STN.",,"GB","UNITED KINGDOM",,,"01","RAILWAY STATION"
"OOL","YBCG","COOLANGATTA",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"KFE","YFDF","FORTESCUE DAVE FORREST",,"AU","AUSTRALIA",,,"04","AIRPORT"
"DMN","KDMN","DEMING MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"SUQ",,"SUCUA AIRPORT",,"EC","ECUADOR",,,"01","AIRPORT"
"LDZ","FALD","LONDOLOZI AIRPORT",,"ZA","SOUTH AFRICA",,,"01","AIRPORT"
"ESF","KESF","ESLER REGIONAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"WAV","YWAV","WAVE HILL AIRPORT",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"ZUJ",,"ZHENJIANG RAILWAY STN.",,"CN","CHINA",,,"01","RAILWAY STATION"
"CWK",,"CHITRAKOOT AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"CCO","SKCI","CARIMAGUA AIRPORT",,"CO","COLOMBIA",,,"01","AIRPORT"
"EBD","HSOB","EL OBEID AIRPORT",,"SD","SUDAN",,,"01","AIRPORT"
"CCX","SBOZ","CACERES AIRPORT",,"BR","BRAZIL",,,"02","AIRPORT"
"OES","SAVN","ANTOINE DE ST EXUPERY",,"AR","ARGENTINA",,,"01","AIRPORT"
"GII","GUSI","SIGUIRI AIRPORT",,"GN","GUINEA",,,"01","AIRPORT"
"QMJ","OIAI","OFF-LINE POINT MASJED SOLEIMAN",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"HZB","LFQT","MERVILLE-COLONNE",,"FR","FRANCE",,,"01","AIRPORT"
"TBB","VVTH","DONG TAC",,"VN","VIET NAM",,,"01","AIRPORT"
"JAL","MMJA","EL LENCERO",,"MX","MEXICO",,,"01","AIRPORT"
"NYG","KNYG","MCAF (TURNER FIELD)",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"GLT","YGLA","GLADSTONE AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"KGN","FZOK","KASONGO-LUNDA AIRPORT",,"CD","CONGO DEMOCRATIC REPUBLIC OF",,,"01","AIRPORT"
"IXE","VOML","MANGALORE AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"TNW","SEJD","JUMANDY",,"EC","ECUADOR",,,"01","AIRPORT"
"KAZ","WAEK","KAUBANG",,"ID","INDONESIA",,,"03","AIRPORT"
"GSB","KGSB","SEYMOUR JOHNSON AFB",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"BDB","YBUD","BUNDABERG AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"BOI","KBOI","AIR TERM. (GOWEN FLD)",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"XXC",,"BO RAILWAY STN.",,"NO","NORWAY",,,"01","RAILWAY STATION"
"CLT","KCLT","DOUGLAS INTL",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"DDD","VRMU","DHAALU ATOLL",,"MV","MALDIVES",,,"01","AIRPORT"
"MEB","YMEN","ESSENDON",,"AU","AUSTRALIA",,,"02","AIRPORT"
"QNL",,"OFF-LINE POINT NEUILLY-SUR-SEINE",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"TBN","KTBN","WAYNESVL-ST ROBERT RGNL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"NPT",,"STATE",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"BZF",,"BENTON FIELD",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"KXF","NFNO","KORO ISLAND AIRPORT",,"FJ","FIJI",,,"01","AIRPORT"
"SUX","KSUX","SIOUX GATEWAY",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"LCZ",,"LECCE RAILWAY STN.",,"IT","ITALY",,,"01","RAILWAY STATION"
"RZZ",,"HALIFAX-NORTHAMPTON",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"LUN","FLKK","LUSAKA INTL.",,"ZM","ZAMBIA",,,"01","AIRPORT"
"HRH",,"ALIGARH AIRPORT",,"IN","INDIA",,,"01","AIRPORT"
"HEA","OAHR","HERAT AIRPORT",,"AF","AFGHANISTAN",,,"01","AIRPORT"
"JOH","FAPJ","PORT SAINT JOHN'S AIRPORT",,"ZA","SOUTH AFRICA",,,"01","AIRPORT"
"YXT","CYXT","NORTHWEST REGIONAL",,"CA","CANADA",,,"06","AIRPORT"
"QRJ",,"OFF-LINE POINT CARIACICA",,"BR","BRAZIL",,,"01","OFF-LINE PORT"
"AZL",,"FAZENDA TUCUNARE",,"BR","BRAZIL",,,"02","AIRPORT"
"UYU","SLUY","UYUNI AIRPORT",,"BO","BOLIVIA",,,"01","AIRPORT"
"OPO","LPPR","FRANCISCO SA CARNEIRO",,"PT","PORTUGAL",,,"01","AIRPORT"
"SWJ","NVSX","SOUTH WEST BAY AIRPORT",,"VU","VANUATU",,,"01","AIRPORT"
"YXN","CYXN","WHALE COVE AIRPORT",,"CA","CANADA",,,"04","AIRPORT"
"MZP","NZMK","MOTUEKA AIRPORT",,"NZ","NEW ZEALAND",,,"01","AIRPORT"
"PHJ","YNRH","HARBOUR HELIPORT",,"AU","AUSTRALIA",,,"02","HELIPORT"
"RDV",,"RED DEVIL AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"PRP","LFKO","PROPRIANO AIRPORT",,"FR","FRANCE",,,"01","AIRPORT"
"XMA",,"MARAMAG AIRPORT",,"PH","PHILIPPINES",,,"01","AIRPORT"
"DAB","KDAB","DAYTONA BEACH INTL.",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"RPM","YNGU","NGUKURR AIRPORT",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"KXD",,"KONDINSKOYE AIRPORT",,"RU","RUSSIAN FEDERATION",,,"04","AIRPORT"
"YXP","CYXP","PANGNIRTUNG AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"LKR",,"LAS KHOREH AIRPORT",,"SO","SOMALIA",,,"01","AIRPORT"
"QHB",,"OFF-LINE POINT PIRACICABA",,"BR","BRAZIL",,,"01","OFF-LINE PORT"
"WBU",,"BOULDER MUNICIPAL AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"TWP","YTRW","TORWOOD AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"KUY","AYKS","KAMUSI AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"KNH","RCBS","SHANGYI",,"TW","CHINESE TAIPEI",,,"01","AIRPORT"
"BYI","KBYI","BURLEY MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"WKR","MYAW","WALKER'S CAY AIRPORT",,"BS","BAHAMAS",,,"01","AIRPORT"
"YLO",,"CFB SHILO HELIPORT",,"CA","CANADA",,,"04","HELIPORT"
"OGL","SYEC","OGLE",,"GY","GUYANA",,,"01","AIRPORT"
"HTH","KHTH","INDUSTRIAL",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"MKU","FOOK","MAKOKOU AIRPORT",,"GA","GABON",,,"01","AIRPORT"
"BPS","SBPS","PORTO SEGURO AIRPORT",,"BR","BRAZIL",,,"01","AIRPORT"
"WRI","KWRI","MCGUIRE AFB",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"MUL","KMUL","SPENCE",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"YBJ",,"SPB",,"CA","CANADA",,,"03","AIRPORT"
"UIR","YQDI","QUIRINDI AIRPORT",,"AU","AUSTRALIA",,,"02","AIRPORT"
"MQH",,"MINACU AIRPORT",,"BR","BRAZIL",,,"01","AIRPORT"
"ELD","KELD","SOUTH ARKANSAS RGNL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"ZDA",,"AARAU RAILWAY STN.",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"DAI",,"OFF-LINE POINT DARJEELING",,"IN","INDIA",,,"01","OFF-LINE PORT"
"QCR",,"OFF-LINE POINT CURITIBANOS",,"BR","BRAZIL",,,"01","OFF-LINE PORT"
"SXA","AYQS","SIALUM AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
